max_stocks,max_sector_weight,max_stock_weight,window_start,window_end,backtest_id,strategy_total_return,strategy_cagr,strategy_annualized_vol,strategy_sharpe,strategy_max_drawdown,strategy_pct_positive_months
15,0.4,0.15,2018-01-01,2020-01-01,200,0.03917113470220257,0.020249286816592216,0.1328156674187742,0.21786713096646995,-0.14065353424912552,0.4782608695652174
15,0.4,0.25,2018-01-01,2020-01-01,201,0.05300543614888409,0.027313342460504098,0.1326618125936864,0.27004919939948185,-0.11103936050334928,0.5217391304347826
15,0.6,0.1,2018-01-01,2020-01-01,202,0.003677424641292504,0.0019169721490428504,0.13300072148603231,0.08113137500766905,-0.13432331409949805,0.5217391304347826
15,0.6,0.15,2018-01-01,2020-01-01,203,0.015386614118041653,0.007998482961587783,0.13375224534647748,0.12676733139748456,-0.14065352922220364,0.4782608695652174
15,0.6,0.25,2018-01-01,2020-01-01,204,0.02629899972046612,0.013636026350869468,0.1330714591365485,0.16869059740039336,-0.11103935958664923,0.5652173913043478
20,0.25,0.1,2018-01-01,2020-01-01,205,0.004949660365009434,0.0025793823237518776,0.13130508738941576,0.08550732506727785,-0.13432332430556382,0.5217391304347826
20,0.25,0.15,2018-01-01,2020-01-01,206,0.016847217863044328,0.008754732208518412,0.13219123899477725,0.13236829504802988,-0.14065353312074336,0.4782608695652174
20,0.25,0.25,2018-01-01,2020-01-01,207,0.03168892760741815,0.016409986043891323,0.13262367598755437,0.18946540716429686,-0.1110393697433838,0.5217391304347826
20,0.4,0.1,2018-01-01,2020-01-01,208,0.011626764047920624,0.006049367937265515,0.13247272009682634,0.11206014675440397,-0.1343232723756097,0.5217391304347826
20,0.4,0.15,2018-01-01,2020-01-01,209,0.024773036891243994,0.012849415382958584,0.1332065487573955,0.16285645754403755,-0.1406535055635142,0.4782608695652174
20,0.4,0.25,2018-01-01,2020-01-01,210,0.035261124953652745,0.01824462192248566,0.13260750706298666,0.20309716028839875,-0.11103931093444297,0.5652173913043478
20,0.6,0.1,2018-01-01,2020-01-01,211,0.003677424641292504,0.0019169721490428504,0.13300072148603231,0.08113137500766905,-0.13432331409949805,0.5217391304347826
20,0.6,0.15,2018-01-01,2020-01-01,212,0.015386614118041653,0.007998482961587783,0.13375224534647748,0.12676733139748456,-0.14065352922220364,0.4782608695652174
20,0.6,0.25,2018-01-01,2020-01-01,213,0.02629899972046612,0.013636026350869468,0.1330714591365485,0.16869059740039336,-0.11103935958664923,0.5652173913043478
25,0.25,0.1,2018-01-01,2020-01-01,214,0.023613798203937053,0.01225147071444721,0.13191898947312172,0.158660426212731,-0.13432332468020602,0.5217391304347826
25,0.25,0.15,2018-01-01,2020-01-01,215,0.03917113470220257,0.020249286816592216,0.1328156674187742,0.21786713096646995,-0.14065353424912552,0.4782608695652174
25,0.25,0.25,2018-01-01,2020-01-01,216,0.05300543614888409,0.027313342460504098,0.1326618125936864,0.27004919939948185,-0.11103936050334928,0.5217391304347826
25,0.4,0.1,2018-01-01,2020-01-01,217,0.003677424641292504,0.0019169721490428504,0.13300072148603231,0.08113137500766905,-0.13432331409949805,0.5217391304347826
25,0.4,0.15,2018-01-01,2020-01-01,218,0.015386614118041653,0.007998482961587783,0.13375224534647748,0.12676733139748456,-0.14065352922220364,0.4782608695652174
25,0.4,0.25,2018-01-01,2020-01-01,219,0.02629899972046612,0.013636026350869468,0.1330714591365485,0.16869059740039336,-0.11103935958664923,0.5652173913043478
25,0.6,0.1,2018-01-01,2020-01-01,220,0.003677424641292504,0.0019169721490428504,0.13300072148603231,0.08113137500766905,-0.13432331409949805,0.5217391304347826
25,0.6,0.15,2018-01-01,2020-01-01,221,0.015386614118041653,0.007998482961587783,0.13375224534647748,0.12676733139748456,-0.14065352922220364,0.4782608695652174
25,0.6,0.25,2018-01-01,2020-01-01,222,0.02629899972046612,0.013636026350869468,0.1330714591365485,0.16869059740039336,-0.11103935958664923,0.5652173913043478
10,0.25,0.1,2020-01-01,2022-01-01,223,0.6569100578346487,0.30000497179592966,0.2304208991454524,1.257045544200273,-0.28973624310857005,0.6956521739130435
10,0.25,0.15,2020-01-01,2022-01-01,224,0.6793651266327361,0.30912954552780714,0.23254934705992789,1.2780319424819668,-0.29750943880972625,0.6521739130434783
10,0.25,0.25,2020-01-01,2022-01-01,225,0.6184309807065302,0.284229822456046,0.2314741706281474,1.1996786346475954,-0.29905107659047014,0.7391304347826086
10,0.4,0.1,2020-01-01,2022-01-01,226,0.4394446023590055,0.20835944722818267,0.2385974390519938,0.9150951870143174,-0.30720784822536884,0.6956521739130435
10,0.4,0.15,2020-01-01,2022-01-01,227,0.42088499694627557,0.20023899322195637,0.24255248177697267,0.8765814609859861,-0.31827394971597756,0.6956521739130435
10,0.4,0.25,2020-01-01,2022-01-01,228,0.4306167787739388,0.204503288705693,0.2377160566047026,0.904286275462643,-0.30678715805841306,0.7391304347826086
10,0.6,0.1,2020-01-01,2022-01-01,229,0.43113155093145483,0.20472846413278978,0.23757285541697326,0.9053186332177257,-0.3158885324469196,0.6956521739130435
10,0.6,0.15,2020-01-01,2022-01-01,230,0.4115422069394754,0.1961319258854326,0.24121141555831788,0.8658732383492397,-0.32829129339492635,0.6956521739130435
10,0.6,0.25,2020-01-01,2022-01-01,231,0.47816784266730616,0.2251418091602615,0.23659603382818428,0.9794503900452708,-0.31749499094641365,0.7391304347826086
15,0.25,0.1,2020-01-01,2022-01-01,232,0.5658637223556169,0.2623847794756933,0.23877258854364114,1.0983098791684895,-0.3062335412691788,0.7391304347826086
